,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
161,2018-07-13,Q (Aug 2018),14.47,14.65,14.2,14.25,14.225,-0.25,81902,0,155390
162,2018-07-16,Q (Aug 2018),14.15,14.45,14.0,14.25,14.275,0.05,113013,625,171671
163,2018-07-17,Q (Aug 2018),14.3,14.55,13.85,13.9,13.975,-0.3,121127,210,189639
164,2018-07-18,Q (Aug 2018),13.9,14.25,13.75,13.95,13.925,-0.05,112856,0,192216
165,2018-07-19,Q (Aug 2018),13.95,14.4,13.86,14.2,14.175,0.25,90949,1366,191243
166,2018-07-20,Q (Aug 2018),14.2,14.77,14.05,14.35,14.275,0.1,87645,0,188277
167,2018-07-23,Q (Aug 2018),14.25,14.65,14.05,14.05,14.075,-0.2,67481,690,181711
168,2018-07-24,Q (Aug 2018),14.05,14.5,13.7,14.15,14.075,0.0,101452,0,179658
169,2018-07-25,Q (Aug 2018),14.05,14.31,13.66,13.75,13.825,-0.25,92627,0,181430
170,2018-07-26,Q (Aug 2018),14.1,14.15,13.71,13.85,13.85,0.025,67954,0,181384
171,2018-07-27,Q (Aug 2018),13.85,14.81,13.65,14.35,14.325,0.475,122484,0,173339
172,2018-07-30,Q (Aug 2018),14.37,15.0,14.15,14.85,14.875,0.55,98775,0,167075
173,2018-07-31,Q (Aug 2018),14.85,14.9,14.02,14.05,14.075,-0.8,103496,0,161997
174,2018-08-01,Q (Aug 2018),14.15,14.45,13.85,14.2,14.275,0.2,98935,0,185156
175,2018-08-02,Q (Aug 2018),14.2,15.15,13.85,13.85,13.925,-0.35,111826,420,148732
176,2018-08-03,Q (Aug 2018),13.85,14.0,13.5,13.56,13.525,-0.4,77667,257,152748
177,2018-08-06,Q (Aug 2018),13.6,13.7,13.0,13.1,13.025,-0.5,68600,709,145276
178,2018-08-07,Q (Aug 2018),13.1,13.15,12.65,12.7,12.725,-0.3,77435,1586,144562
179,2018-08-08,Q (Aug 2018),12.65,12.95,12.4,12.61,12.575,-0.15,79620,80,143446
180,2018-08-09,Q (Aug 2018),12.6,12.78,12.35,12.7,12.675,0.1,60460,0,140771
181,2018-08-10,Q (Aug 2018),12.7,14.12,12.7,13.57,13.775,1.1,165231,0,123356
182,2018-08-13,Q (Aug 2018),13.8,14.95,13.3,14.8,14.875,1.1,148335,276,111210
183,2018-08-14,Q (Aug 2018),14.9,14.9,13.7,13.75,13.725,-1.15,121982,90,97040
184,2018-08-15,Q (Aug 2018),13.78,16.6,13.77,14.8,14.875,1.15,202826,274,80970
185,2018-08-16,Q (Aug 2018),14.9,14.95,13.45,13.77,13.725,-1.15,131086,78,69123
186,2018-08-17,Q (Aug 2018),13.8,14.2,13.03,13.05,13.075,-0.65,92178,60,55452
187,2018-08-20,Q (Aug 2018),13.0,13.15,12.5,12.85,12.775,-0.3,91739,0,41381
188,2018-08-21,Q (Aug 2018),12.9,13.1,12.35,13.05,12.875,0.1,86325,0,30443
189,2018-08-22,Q (Aug 2018),13.1,13.45,12.75,12.85,12.61,-0.265,2976,0,27032
